status,year,authors,title,subfield,journal_canonical,journal_tier,in_paper,paper_filename,in_zotero,zotero_key,zotero_collection,norm_key
paper_only,2019,"Modestino, Shoag, Ballance",Upskilling Do Employers Demand Greater Skill When Workers are Plentiful,unknown,unknown,unknown,True,"2019 - Modestino, Shoag, Ballance - The Review of Economics and Statistics - Upskilling Do Employers Demand Greater Skill When Workers are Plentiful.pdf",False,,,2019::upskilling do employers demand greater skill when workers are plentiful
paper_only,2019,Smolyansky,Policy Externalities and Banking Integration,banking,Journal of Financial Economics,top_fin,True,2019 - Smolyansky - Journal of Financial Economics - Policy Externalities and Banking Integration.pdf,False,,,2019::policy externalities and banking integration
paper_only,2019,"Tambe, Hitt, Rock, Brynjolfsson","IT, AI and the Growth of Intangible Capital",unknown,SSRN Electronic Journal,wp,True,"2019 - Tambe, Hitt, Rock, Brynjolfsson - SSRN Electronic Journal - IT, AI and the Growth of Intangible Capital.pdf",False,,,2019::it ai and the growth of intangible capital
paper_only,2019,"Xu, Nian, Cabral",What Makes Geeks Tick A Study of Stack Overflow Careers,unknown,Management Science,top_gen,True,"2019 - Xu, Nian, Cabral - Management Science - What Makes Geeks Tick A Study of Stack Overflow Careers.pdf",False,,,2019::what makes geeks tick a study of stack overflow careers
paper_only,2019,Zhang,Labor‐Technology Substitution Implications for Asset Pricing,investors_capmkt,The Journal of Finance,top_fin,True,2019 - Zhang - The Journal of Finance - Labor‐Technology Substitution Implications for Asset Pricing.pdf,False,,,2019::labor technology substitution implications for asset pricing
paper_only,2019,Zhu,Big Data as a Governance Mechanism,governance_comp,Review of Financial Studies,top_fin,True,2019 - Zhu - The Review of Financial Studies - Big Data as a Governance Mechanism.pdf,False,,,2019::big data as a governance mechanism
paper_only,2018,"Abraham, Haltiwanger, Sandusky, Spletzer",The Consequences of Long-Term Unemployment Evidence from Linked Survey and Administrative Data,unknown,unknown,unknown,True,"2018 - Abraham, Haltiwanger, Sandusky, Spletzer - ILR Review - The Consequences of Long-Term Unemployment Evidence from Linked Survey and Administrative Data.pdf",False,,,2018::the consequences of long term unemployment evidence from linked survey and administrative data
paper_only,2018,"Acemoglu, Restrepo","The Race between Man and Machine Implications of Technology for Growth, Factor Shares, and Employme",unknown,American Economic Review,top_gen,True,"2018 - Acemoglu, Restrepo - American Economic Review - The Race between Man and Machine Implications of Technology for Growth, Factor Shares, and Employme.pdf",False,,,2018::the race between man and machine implications of technology for growth factor shares and employme
paper_only,2018,"Acharya, Eisert, Eufinger, Hirsch",Real Effects of the Sovereign Debt Crisis in Europe Evidence from Syndicated Loans,debt_capital_structure,Review of Financial Studies,top_fin,True,"2018 - Acharya, Eisert, Eufinger, Hirsch - The Review of Financial Studies - Real Effects of the Sovereign Debt Crisis in Europe Evidence from Syndicated Loans.pdf",False,,,2018::real effects of the sovereign debt crisis in europe evidence from syndicated loans
paper_only,2018,"Adams, Akyol, Verwijmeren",Director Skill Sets,governance_comp,Journal of Financial Economics,top_fin,True,"2018 - Adams, Akyol, Verwijmeren - Journal of Financial Economics - Director Skill Sets.pdf",False,,,2018::director skill sets
paper_only,2018,"Alam, Chen, Ciccotello, Ryan",Board Structure Mandates Consequences for Director Location and Financial Reporting,governance_comp,Management Science,top_gen,True,"2018 - Alam, Chen, Ciccotello, Ryan - Management Science - Board Structure Mandates Consequences for Director Location and Financial Reporting.pdf",False,,,2018::board structure mandates consequences for director location and financial reporting
paper_only,2018,"Allee, Deangelis, Moon",Disclosure “Scriptability”,disclosure,Journal of Accounting Research,top_acct,True,"2018 - Allee, Deangelis, Moon - Journal of Accounting Research - Disclosure “Scriptability”.pdf",False,,,2018::disclosure scriptability
paper_only,2018,"Amiram, Bozanic, Cox, Dupont, Karpoff, Sloan",Financial reporting fraud and other forms of misconduct a multidisciplinary review of the literatur,fraud_enforcement,unknown,unknown,True,"2018 - Amiram, Bozanic, Cox, Dupont, Karpoff, Sloan - Financial reporting fraud and other forms of misconduct a multidisciplinary review of the literatur.pdf",False,,,2018::financial reporting fraud and other forms of misconduct a multidisciplinary review of the literatur
paper_only,2018,"Andonov, Hochberg, Rauh",Political Representation and Governance Evidence from the Investment Decisions of Public Pension Fu,governance_comp,The Journal of Finance,top_fin,True,"2018 - Andonov, Hochberg, Rauh - The Journal of Finance - Political Representation and Governance Evidence from the Investment Decisions of Public Pension Fu.pdf",False,,,2018::political representation and governance evidence from the investment decisions of public pension fu
paper_only,2018,"Atasoy, Chen, Ganju",The Spillover Effects of Health IT Investments on Regional Healthcare Costs,unknown,Management Science,top_gen,True,"2018 - Atasoy, Chen, Ganju - Management Science - The Spillover Effects of Health IT Investments on Regional Healthcare Costs.pdf",False,,,2018::the spillover effects of health it investments on regional healthcare costs
paper_only,2018,"Bao, O’Hara, (Alex) Zhou",The Volcker Rule and Corporate Bond Market Making in Times of Stress,debt_capital_structure,Journal of Financial Economics,top_fin,True,"2018 - Bao, O’Hara, (Alex) Zhou - Journal of Financial Economics - The Volcker Rule and Corporate Bond Market Making in Times of Stress.pdf",False,,,2018::the volcker rule and corporate bond market making in times of stress
paper_only,2018,"Bartov, Faurel, Mohanram",Can Twitter Help Predict Firm-Level Earnings and Stock Returns,investors_capmkt,The Accounting Review,top_acct,True,"2018 - Bartov, Faurel, Mohanram - The Accounting Review - Can Twitter Help Predict Firm-Level Earnings and Stock Returns.pdf",False,,,2018::can twitter help predict firm level earnings and stock returns
paper_only,2018,"Bedendo, Cathcart, El-Jahel",Reputational Shocks and the Information Content of Credit Ratings,credit_ratings,unknown,unknown,True,"2018 - Bedendo, Cathcart, El-Jahel - Journal of Financial Stability - Reputational Shocks and the Information Content of Credit Ratings.pdf",False,,,2018::reputational shocks and the information content of credit ratings
paper_only,2018,Bessembinder,Do Stocks Outperform Treasury Bills,unknown,Journal of Financial Economics,top_fin,True,2018 - Bessembinder - Journal of Financial Economics - Do Stocks Outperform Treasury Bills.pdf,False,,,2018::do stocks outperform treasury bills
paper_only,2018,"Bessembinder, Jacobsen, Maxwell, Venkataraman",Capital Commitment and Illiquidity in Corporate Bonds,debt_capital_structure,The Journal of Finance,top_fin,True,"2018 - Bessembinder, Jacobsen, Maxwell, Venkataraman - The Journal of Finance - Capital Commitment and Illiquidity in Corporate Bonds.pdf",False,,,2018::capital commitment and illiquidity in corporate bonds
paper_only,2018,"Bowen, Dutta, Tang, Zhu",Inside the “Black Box” of Private in-House Meetings,unknown,Review of Accounting Studies,top_acct,True,"2018 - Bowen, Dutta, Tang, Zhu - Review of Accounting Studies - Inside the “Black Box” of Private in-House Meetings.pdf",False,,,2018::inside the black box of private in house meetings
paper_only,2018,"Bozanic, Loumioti, Vasvari",Corporate Loan Securitization and the Standardization of Financial Covenants,debt_capital_structure,Journal of Accounting Research,top_acct,True,"2018 - Bozanic, Loumioti, Vasvari - Journal of Accounting Research - Corporate Loan Securitization and the Standardization of Financial Covenants.pdf",False,,,2018::corporate loan securitization and the standardization of financial covenants
paper_only,2018,"Brown, Lu, Ray, Teo",Sensation Seeking and Hedge Funds,investors_capmkt,The Journal of Finance,top_fin,True,"2018 - Brown, Lu, Ray, Teo - The Journal of Finance - Sensation Seeking and Hedge Funds.pdf",False,,,2018::sensation seeking and hedge funds
paper_only,2018,"Buehlmaier, Whited",Are Financial Constraints Priced Evidence from Textual Analysis,unknown,Review of Financial Studies,top_fin,True,"2018 - Buehlmaier, Whited - The Review of Financial Studies - Are Financial Constraints Priced Evidence from Textual Analysis.pdf",False,,,2018::are financial constraints priced evidence from textual analysis
paper_only,2018,"Call, Martin, Sharp, Wilde",Whistleblowers and Outcomes of Financial Misrepresentation Enforcement Actions WHISTLEBLOWERS AND E,fraud_enforcement,Journal of Accounting Research,top_acct,True,"2018 - Call, Martin, Sharp, Wilde - Journal of Accounting Research - Whistleblowers and Outcomes of Financial Misrepresentation Enforcement Actions WHISTLEBLOWERS AND E.pdf",False,,,2018::whistleblowers and outcomes of financial misrepresentation enforcement actions whistleblowers and e
paper_only,2018,Chu,Shareholder-Creditor Conflict and Payout Policy Evidence from Mergers between Lenders and Sharehold,governance_comp,Review of Financial Studies,top_fin,True,2018 - Chu - The Review of Financial Studies - Shareholder-Creditor Conflict and Payout Policy Evidence from Mergers between Lenders and Sharehold.pdf,False,,,2018::shareholder creditor conflict and payout policy evidence from mergers between lenders and sharehold
paper_only,2018,"Cici, Gehde-Trapp, Göricke, Kempf",The Investment Value of Fund Managers’ Experience outside the Financial Sector,unknown,Review of Financial Studies,top_fin,True,"2018 - Cici, Gehde-Trapp, Göricke, Kempf - The Review of Financial Studies - The Investment Value of Fund Managers’ Experience outside the Financial Sector.pdf",False,,,2018::the investment value of fund managers experience outside the financial sector
paper_only,2018,"Cornaggia, Cornaggia, Israelsen",Credit Ratings and the Cost of Municipal Financing,credit_ratings,Review of Financial Studies,top_fin,True,"2018 - Cornaggia, Cornaggia, Israelsen - The Review of Financial Studies - Credit Ratings and the Cost of Municipal Financing.pdf",False,,,2018::credit ratings and the cost of municipal financing
paper_only,2018,"Dick-Nielsen, Rossi",The Cost of Immediacy for Corporate Bonds,debt_capital_structure,Review of Financial Studies,top_fin,True,"2018 - Dick-Nielsen, Rossi - The Review of Financial Studies - The Cost of Immediacy for Corporate Bonds.pdf",False,,,2018::the cost of immediacy for corporate bonds
paper_only,2018,"Edmans, Goncalves-Pinto, Groen-Xu, Wang",Strategic News Releases in Equity Vesting Months,unknown,Review of Financial Studies,top_fin,True,"2018 - Edmans, Goncalves-Pinto, Groen-Xu, Wang - The Review of Financial Studies - Strategic News Releases in Equity Vesting Months.pdf",False,,,2018::strategic news releases in equity vesting months
paper_only,2018,"Ferreira, Ferreira, Mariano",Creditor Control Rights and Board Independence,governance_comp,The Journal of Finance,top_fin,True,"2018 - Ferreira, Ferreira, Mariano - The Journal of Finance - Creditor Control Rights and Board Independence.pdf",False,,,2018::creditor control rights and board independence
paper_only,2018,"Ferri, Zheng, Zou",Uncertainty About Managers’ Reporting Objectives and Investors’ Response to Earnings Reports Eviden,unknown,Journal of Accounting and Economics,top_acct,True,"2018 - Ferri, Zheng, Zou - Journal of Accounting and Economics - Uncertainty About Managers’ Reporting Objectives and Investors’ Response to Earnings Reports Eviden.pdf",False,,,2018::uncertainty about managers reporting objectives and investors response to earnings reports eviden
paper_only,2018,"Frank, Sanati",How Does the Stock Market Absorb Shocks,unknown,Journal of Financial Economics,top_fin,True,"2018 - Frank, Sanati - Journal of Financial Economics - How Does the Stock Market Absorb Shocks.pdf",False,,,2018::how does the stock market absorb shocks
paper_only,2018,Glaeser,The Effects of Proprietary Information on Corporate Disclosure and Transparency Evidence from Trade,disclosure,Journal of Accounting and Economics,top_acct,True,2018 - Glaeser - Journal of Accounting and Economics - The Effects of Proprietary Information on Corporate Disclosure and Transparency Evidence from Trade.pdf,False,,,2018::the effects of proprietary information on corporate disclosure and transparency evidence from trade
